<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20130925,000000,1326.0000000,1338.3000000,1316.6000000,1333.0000000,126911
20130926,000000,1332.9000000,1340.0000000,1319.2000000,1324.8000000,129325
20130927,000000,1325.5000000,1345.2000000,1321.7000000,1336.3000000,101020
20130929,000000,1343.2000000,1353.8000000,1335.6000000,1338.1000000,13413
20130930,000000,1338.2000000,1343.7000000,1322.0000000,1328.6000000,104848
20131001,000000,1329.0000000,1337.8000000,1276.9000000,1289.7000000,204608
20131002,000000,1289.4000000,1324.2000000,1285.9000000,1311.9000000,151949
20131003,000000,1312.0000000,1322.8000000,1302.0000000,1318.1000000,122770
20131004,000000,1318.1000000,1326.0000000,1305.1000000,1311.2000000,94652
20131006,000000,1312.8000000,1316.3000000,1311.5000000,1313.6000000,5582
20131007,000000,1313.8000000,1329.5000000,1307.9000000,1324.4000000,101710
20131008,000000,1324.4000000,1330.8000000,1315.4000000,1317.7000000,108353
20131009,000000,1317.6000000,1323.3000000,1294.6000000,1302.2000000,144417
20131010,000000,1302.8000000,1312.0000000,1281.0000000,1292.3000000,133957
20131011,000000,1292.5000000,1294.8000000,1259.6000000,1272.6000000,148704
20131013,000000,1275.8000000,1279.3000000,1268.4000000,1270.1000000,14603
20131014,000000,1270.2000000,1291.6000000,1266.0000000,1272.2000000,102744
20131015,000000,1271.7000000,1287.7000000,1251.0000000,1279.2000000,185795
20131016,000000,1279.5000000,1289.2000000,1268.6000000,1280.3000000,139537
20131017,000000,1280.1000000,1324.2000000,1273.7000000,1315.1000000,197697
20131018,000000,1315.1000000,1328.9000000,1311.2000000,1316.5000000,81885
20131020,000000,1315.9000000,1319.9000000,1312.0000000,1319.0000000,8612
20131021,000000,1319.3000000,1323.9000000,1313.1000000,1313.7000000,63920
20131022,000000,1313.7000000,1344.7000000,1309.5000000,1335.9000000,140395
20131023,000000,1335.8000000,1337.8000000,1328.5000000,1336.3000000,87395
20131024,000000,1336.4000000,1351.9000000,1333.6000000,1344.8000000,119029
20131025,000000,1344.8000000,1356.4000000,1335.3000000,1352.3000000,96422
20131027,000000,1352.8000000,1354.5000000,1347.5000000,1350.3000000,12629
20131028,000000,1350.1000000,1361.8000000,1346.1000000,1355.2000000,101423
20131029,000000,1355.7000000,1356.1000000,1338.3000000,1344.1000000,105270
20131030,000000,1344.0000000,1359.6000000,1334.5000000,1339.4000000,145073
20131031,000000,1339.4000000,1339.9000000,1318.7000000,1325.1000000,137488
20131101,000000,1325.3000000,1327.3000000,1305.6000000,1315.5000000,117220
20131103,000000,1313.3000000,1315.8000000,1311.3000000,1314.2000000,11403
20131104,000000,1314.5000000,1322.4000000,1310.8000000,1315.7000000,64890
20131105,000000,1315.6000000,1320.6000000,1305.2000000,1313.6000000,91827
20131106,000000,1313.6000000,1322.0000000,1309.8000000,1318.3000000,77248
20131107,000000,1318.2000000,1326.0000000,1296.4000000,1310.2000000,153658
20131108,000000,1310.3000000,1313.4000000,1280.5000000,1289.0000000,146941
20131110,000000,1286.9000000,1288.8000000,1283.0000000,1284.8000000,13318
20131111,000000,1285.0000000,1287.3000000,1275.8000000,1278.5000000,72297
20131112,000000,1278.4000000,1285.4000000,1260.5000000,1271.6000000,123760
20131113,000000,1271.6000000,1288.2000000,1267.4000000,1286.2000000,112141
20131114,000000,1286.2000000,1293.8000000,1277.3000000,1288.6000000,130018
20131115,000000,1288.6000000,1289.6000000,1279.6000000,1289.6000000,64867
20131117,000000,1288.8000000,1289.2000000,1283.9000000,1286.5000000,7840
20131118,000000,1286.6000000,1287.7000000,1269.2000000,1273.2000000,97876
20131119,000000,1273.3000000,1278.2000000,1268.0000000,1273.5000000,83712
20131120,000000,1273.3000000,1275.0000000,1240.2000000,1246.6000000,203915
20131121,000000,1246.7000000,1250.0000000,1235.8000000,1243.2000000,130564
20131122,000000,1242.9000000,1248.3000000,1240.3000000,1242.9000000,73655
20131124,000000,1241.7000000,1243.9000000,1236.5000000,1237.4000000,19254
20131125,000000,1237.4000000,1257.8000000,1225.7000000,1252.5000000,135579
20131126,000000,1252.5000000,1254.7000000,1239.2000000,1246.1000000,80308
20131127,000000,1246.1000000,1254.8000000,1233.7000000,1239.2000000,28261
20131128,000000,1239.3000000,1245.6000000,1238.9000000,1241.8000000,6674
20131129,000000,1241.8000000,1254.5000000,1240.6000000,1251.4000000,59450
20131201,000000,1250.7000000,1251.2000000,1245.2000000,1245.9000000,9823
20131202,000000,1246.0000000,1247.5000000,1217.1000000,1221.0000000,136095
20131203,000000,1221.2000000,1225.8000000,1214.6000000,1221.5000000,103154
20131204,000000,1221.5000000,1251.5000000,1210.8000000,1238.8000000,175303
20131205,000000,1238.8000000,1239.4000000,1216.3000000,1227.7000000,138999
20131206,000000,1227.5000000,1245.0000000,1210.1000000,1230.0000000,153578
20131208,000000,1230.0000000,1231.8000000,1224.6000000,1228.6000000,10325
20131209,000000,1228.6000000,1242.6000000,1226.6000000,1242.0000000,70775
20131210,000000,1241.9000000,1267.5000000,1241.6000000,1259.0000000,141411
20131211,000000,1259.1000000,1263.2000000,1250.6000000,1254.6000000,105880
20131212,000000,1254.6000000,1256.5000000,1222.6000000,1226.9000000,145592
20131213,000000,1227.0000000,1238.2000000,1219.5000000,1238.0000000,94441
20131215,000000,1237.3000000,1237.8000000,1232.9000000,1234.6000000,7677
20131216,000000,1234.5000000,1251.7000000,1227.2000000,1245.9000000,117858
20131217,000000,1246.1000000,1247.6000000,1226.5000000,1232.8000000,120480
20131218,000000,1232.9000000,1244.0000000,1215.2000000,1220.1000000,158586
20131219,000000,1220.1000000,1223.8000000,1186.0000000,1194.5000000,188243
20131220,000000,1194.7000000,1206.9000000,1190.3000000,1202.8000000,104599
20131222,000000,1202.3000000,1205.0000000,1199.1000000,1203.1000000,8060
20131223,000000,1203.1000000,1205.6000000,1191.8000000,1198.5000000,67302
20131224,000000,1198.6000000,1205.1000000,1195.5000000,1204.4000000,29344
20131225,000000,1203.5000000,1206.2000000,1200.5000000,1203.6000000,5222
20131226,000000,1203.5000000,1215.4000000,1202.8000000,1212.2000000,49508
20131227,000000,1212.2000000,1218.9000000,1209.1000000,1212.9000000,62065
20131229,000000,1214.7000000,1215.8000000,1206.8000000,1206.8000000,12157
20131230,000000,1206.8000000,1208.0000000,1193.3000000,1198.8000000,68434
20131231,000000,1199.0000000,1214.0000000,1181.4000000,1204.8000000,105426
20140101,000000,1204.3000000,1227.2000000,1202.5000000,1225.5000000,25488
20140102,000000,1225.7000000,1236.3000000,1211.0000000,1230.6000000,113693
20140103,000000,1230.8000000,1239.6000000,1226.0000000,1237.4000000,84821
20140105,000000,1235.7000000,1245.7000000,1232.2000000,1240.1000000,24748
20140106,000000,1240.1000000,1247.7000000,1212.6000000,1241.3000000,121131
20140107,000000,1241.4000000,1244.7000000,1224.2000000,1225.9000000,104200
20140108,000000,1225.9000000,1231.2000000,1217.7000000,1224.8000000,121693
20140109,000000,1224.9000000,1237.2000000,1222.8000000,1236.2000000,83281
20140110,000000,1236.2000000,1248.5000000,1226.6000000,1248.5000000,120691
20140112,000000,1247.3000000,1255.3000000,1246.7000000,1250.5000000,18550
20140113,000000,1250.5000000,1254.5000000,1243.0000000,1252.0000000,81424
20140114,000000,1252.1000000,1254.9000000,1237.7000000,1239.7000000,107313
20140115,000000,1239.6000000,1242.8000000,1233.5000000,1242.3000000,88575
20140116,000000,1242.4000000,1244.9000000,1235.8000000,1243.9000000,78808
20140117,000000,1243.9000000,1254.6000000,1237.3000000,1252.9000000,90446
20140119,000000,1252.8000000,1262.0000000,1252.2000000,1256.7000000,12362
20140120,000000,1256.9000000,1257.2000000,1250.8000000,1253.4000000,27257
20140121,000000,1253.4000000,1254.1000000,1235.1000000,1241.9000000,110660
20140122,000000,1242.0000000,1243.5000000,1230.8000000,1234.8000000,74117
20140123,000000,1234.8000000,1267.0000000,1234.5000000,1260.7000000,154939
20140124,000000,1260.5000000,1273.2000000,1256.8000000,1268.8000000,114236
20140126,000000,1270.1000000,1279.8000000,1269.6000000,1271.1000000,19000
20140127,000000,1271.1000000,1272.5000000,1251.9000000,1259.9000000,109103
20140128,000000,1259.9000000,1262.3000000,1248.2000000,1253.8000000,91648
20140129,000000,1253.8000000,1270.6000000,1250.8000000,1263.4000000,81709
20140130,000000,1263.3000000,1263.4000000,1237.5000000,1242.5000000,21700
20140131,000000,1242.6000000,1254.8000000,1238.2000000,1245.6000000,99179
20140202,000000,1243.4000000,1245.9000000,1241.7000000,1245.7000000,5866
20140203,000000,1245.7000000,1266.1000000,1240.4000000,1258.6000000,115589
20140204,000000,1258.5000000,1260.7000000,1246.8000000,1253.6000000,79009
20140205,000000,1253.8000000,1274.5000000,1251.8000000,1257.6000000,120167
20140206,000000,1260.3000000,1267.5000000,1252.5000000,1256.8000000,54719
20140207,000000,1260.4000000,1272.0000000,1255.5000000,1266.8000000,108008
20140209,000000,1265.3000000,1270.0000000,1264.7000000,1269.5000000,11852
20140210,000000,1269.5000000,1287.5000000,1269.1000000,1284.2000000,97072
20140211,000000,1284.2000000,1294.4000000,1275.9000000,1285.6000000,130640
20140212,000000,1285.6000000,1296.4000000,1285.1000000,1288.6000000,98619
20140213,000000,1288.6000000,1307.3000000,1286.2000000,1305.6000000,115080
20140214,000000,1305.6000000,1321.5000000,1304.5000000,1318.7000000,118979
20140216,000000,1318.8000000,1329.9000000,1318.6000000,1325.2000000,22867
20140217,000000,1325.1000000,1332.4000000,1317.2000000,1317.6000000,57663
20140218,000000,1317.7000000,1325.3000000,1312.3000000,1316.7000000,105677
20140219,000000,1316.7000000,1322.4000000,1308.5000000,1313.6000000,103093
20140220,000000,1313.7000000,1325.3000000,1307.1000000,1317.0000000,102131
20140221,000000,1317.0000000,1328.8000000,1316.9000000,1326.0000000,77829
20140223,000000,1325.8000000,1327.5000000,1318.7000000,1326.3000000,15211
20140224,000000,1326.2000000,1339.2000000,1324.6000000,1334.4000000,121239
20140225,000000,1334.3000000,1344.2000000,1331.2000000,1343.6000000,107625
20140226,000000,1343.6000000,1345.6000000,1322.3000000,1328.0000000,139768
20140227,000000,1327.9000000,1336.4000000,1324.0000000,1332.1000000,99586
20140228,000000,1332.1000000,1333.2000000,1319.3000000,1328.6000000,102264
20140302,000000,1332.6000000,1345.0000000,1330.7000000,1343.7000000,28058
20140303,000000,1343.6000000,1355.0000000,1342.5000000,1351.3000000,129841
20140304,000000,1351.3000000,1351.6000000,1331.2000000,1337.4000000,124711
20140305,000000,1337.3000000,1342.0000000,1332.7000000,1338.5000000,82334
20140306,000000,1338.4000000,1353.9000000,1331.3000000,1350.7000000,114366
20140307,000000,1350.6000000,1353.2000000,1326.6000000,1339.5000000,139678
20140309,000000,1340.4000000,1341.8000000,1327.5000000,1333.2000000,23491
20140310,000000,1333.0000000,1344.9000000,1329.5000000,1342.1000000,90582
20140311,000000,1342.0000000,1359.9000000,1337.8000000,1357.4000000,151779
20140312,000000,1357.4000000,1374.9000000,1354.3000000,1373.6000000,165104
20140313,000000,1373.4000000,1377.0000000,1364.9000000,1371.0000000,131254
20140314,000000,1371.0000000,1388.4000000,1368.2000000,1381.8000000,146909
20140316,000000,1383.0000000,1392.6000000,1379.7000000,1384.3000000,18574
20140317,000000,1384.1000000,1385.4000000,1358.0000000,1361.5000000,141519
20140318,000000,1361.5000000,1363.1000000,1351.1000000,1354.4000000,108107
20140319,000000,1354.5000000,1356.7000000,1326.1000000,1333.9000000,176274
20140320,000000,1333.9000000,1336.0000000,1320.8000000,1331.2000000,135384
20140321,000000,1331.5000000,1343.0000000,1329.5000000,1334.5000000,86396
20140323,000000,1333.8000000,1335.7000000,1325.6000000,1328.1000000,18260
20140324,000000,1328.2000000,1329.8000000,1308.5000000,1314.8000000,135523
20140325,000000,1314.8000000,1318.0000000,1306.0000000,1313.7000000,114512
20140326,000000,1313.6000000,1317.1000000,1299.3000000,1303.9000000,124052
20140327,000000,1304.0000000,1305.4000000,1289.6000000,1294.4000000,90250
20140328,000000,1294.5000000,1299.4000000,1285.9000000,1294.4000000,12811
20140330,000000,1294.8000000,1298.8000000,1292.8000000,1295.6000000,447
20140331,000000,1295.7000000,1297.2000000,1277.4000000,1284.5000000,21244
20140401,000000,1284.4000000,1288.4000000,1278.0000000,1282.5000000,89667
20140402,000000,1282.3000000,1294.9000000,1281.1000000,1291.9000000,114071
20140403,000000,1291.9000000,1294.2000000,1281.9000000,1287.4000000,90616
20140404,000000,1287.6000000,1307.5000000,1286.6000000,1302.3000000,117194
20140406,000000,1304.0000000,1304.4000000,1301.0000000,1301.8000000,5677
20140407,000000,1301.7000000,1302.9000000,1295.8000000,1300.9000000,78496
20140408,000000,1301.0000000,1314.7000000,1300.5000000,1312.2000000,113668
20140409,000000,1312.2000000,1318.0000000,1301.1000000,1316.5000000,113179
20140410,000000,1316.5000000,1324.9000000,1315.8000000,1321.1000000,110391
20140411,000000,1321.1000000,1324.2000000,1314.0000000,1318.4000000,72203
20140413,000000,1321.2000000,1329.4000000,1319.4000000,1326.5000000,15755
20140414,000000,1326.5000000,1331.4000000,1318.7000000,1320.0000000,90866
20140415,000000,1320.0000000,1321.4000000,1284.4000000,1300.3000000,179879
20140416,000000,1300.3000000,1307.1000000,1293.5000000,1300.3000000,97875
20140417,000000,1300.2000000,1304.4000000,1292.8000000,1294.6000000,74430
20140420,000000,1294.9000000,1302.5000000,1281.8000000,1285.8000000,35000
20140421,000000,1285.5000000,1293.9000000,1282.7000000,1286.9000000,70638
20140422,000000,1287.0000000,1293.1000000,1275.8000000,1284.8000000,106271
20140423,000000,1284.8000000,1289.1000000,1280.8000000,1286.4000000,85117
20140424,000000,1286.4000000,1299.0000000,1268.4000000,1291.8000000,170420
20140425,000000,1291.7000000,1305.2000000,1290.4000000,1303.6000000,91715
20140427,000000,1303.1000000,1306.6000000,1302.5000000,1303.9000000,11268
20140428,000000,1304.2000000,1304.5000000,1292.1000000,1294.8000000,84634
20140429,000000,1295.0000000,1302.0000000,1286.1000000,1293.9000000,95795
20140430,000000,1293.8000000,1298.4000000,1284.9000000,1288.8000000,123429
20140501,000000,1289.1000000,1290.9000000,1277.3000000,1283.9000000,100914
20140502,000000,1284.0000000,1304.9000000,1272.1000000,1300.4000000,145413
20140504,000000,1300.9000000,1315.8000000,1299.7000000,1309.5000000,0
20140505,000000,1312.5000000,1315.8000000,1308.0000000,1309.2000000,65158
20140506,000000,1309.2000000,1314.3000000,1304.4000000,1312.1000000,90850
20140507,000000,1312.1000000,1315.0000000,1286.6000000,1290.0000000,138243
20140508,000000,1290.1000000,1295.5000000,1284.8000000,1291.0000000,91191
20140509,000000,1291.0000000,1294.5000000,1285.5000000,1289.9000000,70380
20140511,000000,1289.9000000,1293.0000000,1277.7000000,1291.2000000,16603
20140512,000000,1291.3000000,1304.5000000,1288.1000000,1293.0000000,106373
20140513,000000,1293.0000000,1299.0000000,1289.1000000,1295.7000000,95198
20140514,000000,1295.7000000,1309.2000000,1293.7000000,1303.6000000,102756
20140515,000000,1303.5000000,1307.0000000,1290.9000000,1297.7000000,131536
20140516,000000,1297.8000000,1298.1000000,1287.7000000,1292.8000000,75057
20140518,000000,1292.7000000,1296.8000000,1289.5000000,1295.8000000,10525
20140519,000000,1295.8000000,1305.7000000,1291.0000000,1293.5000000,95959
20140520,000000,1293.7000000,1297.2000000,1286.0000000,1295.6000000,103337
20140521,000000,1295.8000000,1295.9000000,1282.9000000,1292.0000000,108686
20140522,000000,1292.1000000,1304.1000000,1292.1000000,1294.8000000,107491
20140523,000000,1294.9000000,1295.6000000,1286.6000000,1293.0000000,65154
20140525,000000,1293.9000000,1294.8000000,1290.9000000,1292.5000000,5197
20140526,000000,1292.6000000,1294.1000000,1290.0000000,1290.3000000,20748
20140527,000000,1289.9000000,1290.7000000,1260.8000000,1262.4000000,174712
20140528,000000,1262.6000000,1267.3000000,1255.4000000,1258.0000000,79604
20140529,000000,1257.8000000,1260.6000000,1250.9000000,1258.0000000,21151
20140530,000000,1258.1000000,1258.7000000,1242.2000000,1251.4000000,114771
20140601,000000,1250.4000000,1251.0000000,1244.0000000,1245.4000000,9572
20140602,000000,1245.4000000,1251.0000000,1241.1000000,1243.2000000,83303
20140603,000000,1243.0000000,1247.9000000,1240.2000000,1246.0000000,81476
20140604,000000,1246.0000000,1249.5000000,1242.8000000,1243.6000000,65540
20140605,000000,1243.6000000,1257.9000000,1241.2000000,1254.6000000,114645
20140606,000000,1254.6000000,1258.2000000,1245.7000000,1252.4000000,100265
20140608,000000,1252.9000000,1254.5000000,1251.6000000,1252.4000000,5494
20140609,000000,1252.4000000,1257.3000000,1250.1000000,1254.5000000,51021
20140610,000000,1254.5000000,1263.8000000,1252.4000000,1261.9000000,80156
20140611,000000,1261.6000000,1265.5000000,1258.6000000,1260.7000000,65981
20140612,000000,1260.7000000,1275.8000000,1260.4000000,1273.0000000,118774
20140613,000000,1272.7000000,1278.1000000,1270.9000000,1276.0000000,70542
20140615,000000,1276.8000000,1283.7000000,1276.5000000,1283.5000000,15165
20140616,000000,1283.4000000,1285.1000000,1262.8000000,1263.9000000,95622
20140617,000000,1264.0000000,1272.8000000,1258.0000000,1268.0000000,95744
20140618,000000,1268.0000000,1279.8000000,1266.5000000,1278.5000000,87062
20140619,000000,1278.4000000,1322.5000000,1277.1000000,1315.5000000,237764
20140620,000000,1315.4000000,1320.5000000,1307.1000000,1314.8000000,122754
20140622,000000,1314.9000000,1315.9000000,1310.5000000,1313.8000000,11675
20140623,000000,1313.7000000,1319.2000000,1310.4000000,1315.4000000,84382
20140624,000000,1315.4000000,1326.6000000,1305.4000000,1312.2000000,122424
20140625,000000,1312.1000000,1325.6000000,1312.1000000,1317.2000000,111691
20140626,000000,1317.2000000,1322.3000000,1306.8000000,1322.0000000,123696
20140627,000000,1322.0000000,1323.1000000,1313.2000000,1316.0000000,80418
20140629,000000,1316.7000000,1318.1000000,1314.7000000,1317.1000000,8289
20140630,000000,1317.2000000,1334.9000000,1311.0000000,1327.9000000,125846
